LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
1208,32503,node-226,node,temperature,1125430560,1,ambient=30,E2,ambient=<*>,ambient={},62,5,ambient = 30,63,7,ambient=30,62,6,ambient={temperature},63,7,ambient={ambient},62,7,{ambient},62,5,ambient=<*>,ambient = <*>,ambient=<*>,ambient=<*>,ambient=<*>,<*>
1209,32496,node-242,node,temperature,1125430411,1,ambient=31,E2,ambient=<*>,ambient={},62,5,ambient = 31,63,7,ambient={ambient},62,7,ambient={temperature},63,7,ambient={ambient},62,7,{ambient},62,5,ambient=<*>,ambient = <*>,ambient=<*>,ambient=<*>,ambient=<*>,<*>
1210,32407,node-80,node,temperature,1125423420,1,ambient=33,E2,ambient=<*>,ambient={},62,5,ambient=33,63,6,ambient=33,62,6,ambient={temperature},63,7,ambient={ambient},62,7,{ambient},62,5,ambient=<*>,ambient=<*>,ambient=<*>,ambient=<*>,ambient=<*>,<*>
1211,32328,node-166,node,temperature,1125421620,1,ambient=31,E2,ambient=<*>,ambient={},62,5,ambient = 31,63,7,ambient={ambient},62,7,ambient={temperature},63,7,ambient={ambient},62,7,{ambient},62,5,ambient=<*>,ambient = <*>,ambient=<*>,ambient=<*>,ambient=<*>,<*>
1212,47196,gige7,gige,temperature,1126281735,1,normal,E31,normal,normal,58,2,normal,59,2,normal,58,2,normal,59,2,normal,58,3,"{job_name} running normally.'

The template of 'fail' is '{job_name} failed!'

If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html).

## Usage

### Create a JobTemplate

```shell
# Create a job template
curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \
  -H ""Content-Type: application/json"" \
  --data '{
    ""Name"": ""my-template"",
    ""Description"": ""My first template"",
    ""Version"": 1,
    ""LogTemplate"": ""{{log_type}} {{job_name}} {{status}} {{error_message}}"",
    ""TaskList"": [
      {
        ""Name"": ""run"",
        ""Command"": ""echo Hello World"",
        ""Args"": [],
        ""Env"": {},
        ""Timeout"": 0",58,256,normal,normal,normal,normal,normal,"<*> running normally.' The template of 'fail' is '<*> failed!' If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html). ## Usage ### Create a JobTemplate shell # Create a job template curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \ -H ""Content-Type: application/json"" \ --data '{ ""Name"": ""my-template"", ""Description"": ""My first template"", ""Version"": <*>, ""LogTemplate"": ""{<*>} {<*>} {<*>} {<*>}"", ""TaskList"": [ { ""Name"": ""run"", ""Command"": ""echo Hello World"", ""Args"": [], ""Env"": <*>, ""Timeout"": <*>"
1213,46807,gige4,gige,temperature,1126181283,1,warning,E46,warning,warning,58,2,Warning: {message},59,6,warning,58,2,warning,59,2,warning,58,3,warning,58,3,warning,Warning: <*>,warning,warning,warning,warning
1214,45833,gige6,gige,temperature,1126060332,1,normal,E31,normal,normal,58,2,normal,59,2,normal,58,2,normal,59,2,normal,58,3,"{job_name} running normally.'

The template of 'fail' is '{job_name} failed!'

If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html).

## Usage

### Create a JobTemplate

```shell
# Create a job template
curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \
  -H ""Content-Type: application/json"" \
  --data '{
    ""Name"": ""my-template"",
    ""Description"": ""My first template"",
    ""Version"": 1,
    ""LogTemplate"": ""{{log_type}} {{job_name}} {{status}} {{error_message}}"",
    ""TaskList"": [
      {
        ""Name"": ""run"",
        ""Command"": ""echo Hello World"",
        ""Args"": [],
        ""Env"": {},
        ""Timeout"": 0",58,256,normal,normal,normal,normal,normal,"<*> running normally.' The template of 'fail' is '<*> failed!' If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html). ## Usage ### Create a JobTemplate shell # Create a job template curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \ -H ""Content-Type: application/json"" \ --data '{ ""Name"": ""my-template"", ""Description"": ""My first template"", ""Version"": <*>, ""LogTemplate"": ""{<*>} {<*>} {<*>} {<*>}"", ""TaskList"": [ { ""Name"": ""run"", ""Command"": ""echo Hello World"", ""Args"": [], ""Env"": <*>, ""Timeout"": <*>"
1215,39641,gige6,gige,temperature,1125893831,1,warning,E46,warning,warning,58,2,Warning: {message},59,6,warning,58,2,warning,59,2,warning,58,3,warning,58,3,warning,Warning: <*>,warning,warning,warning,warning
1216,39375,gige3,gige,temperature,1125876685,1,warning,E46,warning,warning,58,2,Warning: {message},59,6,warning,58,2,warning,59,2,warning,58,3,warning,58,3,warning,Warning: <*>,warning,warning,warning,warning
1217,47306,gige6,gige,temperature,1126315336,1,warning,E46,warning,warning,58,2,Warning: {message},59,6,warning,58,2,warning,59,2,warning,58,3,warning,58,3,warning,Warning: <*>,warning,warning,warning,warning
1218,47324,node-46,node,temperature,1126319850,1,ambient=27,E2,ambient=<*>,ambient={},62,5,ambient = 27,63,7,ambient=27,62,6,ambient={temperature},63,7,ambient={ambient},62,7,ambient={ambient},62,7,ambient=<*>,ambient = <*>,ambient=<*>,ambient=<*>,ambient=<*>,ambient=<*>
1219,47351,gige3,gige,temperature,1126332995,1,normal,E31,normal,normal,58,2,normal,59,2,normal,58,2,normal,59,2,normal,58,3,"{job_name} running normally.'

The template of 'fail' is '{job_name} failed!'

If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html).

## Usage

### Create a JobTemplate

```shell
# Create a job template
curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \
  -H ""Content-Type: application/json"" \
  --data '{
    ""Name"": ""my-template"",
    ""Description"": ""My first template"",
    ""Version"": 1,
    ""LogTemplate"": ""{{log_type}} {{job_name}} {{status}} {{error_message}}"",
    ""TaskList"": [
      {
        ""Name"": ""run"",
        ""Command"": ""echo Hello World"",
        ""Args"": [],
        ""Env"": {},
        ""Timeout"": 0",58,256,normal,normal,normal,normal,normal,"<*> running normally.' The template of 'fail' is '<*> failed!' If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html). ## Usage ### Create a JobTemplate shell # Create a job template curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \ -H ""Content-Type: application/json"" \ --data '{ ""Name"": ""my-template"", ""Description"": ""My first template"", ""Version"": <*>, ""LogTemplate"": ""{<*>} {<*>} {<*>} {<*>}"", ""TaskList"": [ { ""Name"": ""run"", ""Command"": ""echo Hello World"", ""Args"": [], ""Env"": <*>, ""Timeout"": <*>"
1220,48285,node-246,node,temperature,1126363680,1,ambient=29,E2,ambient=<*>,"ambient={}'

The template of 'Ambient temperature is 29' is 'Ambient temperature is {}'

The template of 'Ambient temperature is 29 and humidity is 30' is 'Ambient temperature is {} and humidity is {}'

The template of 'Ambient temperature is 29 and humidity is 30 and pressure is 40' is 'Ambient temperature is {} and humidity is {} and pressure is {}'
'''
import re
def log_template(log):
    pattern = r'\{\w+\}'
    match = re.search(pattern, log)
    if match:
        placeholders = match.group()
        log = log.replace(placeholders, '{}')
    return log

log_template(""running"")
log_template(""ambient=29"")
log_template(""Ambient temperature is 29"")
log_template(""Ambient temperature is 29 and humidity is 30"")
log_template(""Ambient temperature is 29 and humidity is 30 and pressure is 4",62,256,ambient=29,63,6,ambient={ambient},62,7,ambient={temperature},63,7,ambient={ambient},62,7,ambient={1},62,6,"ambient=<*>' The template of 'Ambient temperature is <*>' is 'Ambient temperature is <*>' The template of 'Ambient temperature is <*> and humidity is <*>' is 'Ambient temperature is <*> and humidity is <*>' The template of 'Ambient temperature is <*> and humidity is <*> and pressure is <*>' is 'Ambient temperature is <*> and humidity is <*> and pressure is <*>' ''' import re def log_template(log): pattern = r'\{\w+\}' match = re.search(pattern, log) if match: placeholders = match.group() log = log.replace(placeholders, '<*>') return log log_template(""running"") log_template(""ambient=<*>"") log_template(""Ambient temperature is <*>"") log_template(""Ambient temperature is <*> and humidity is <*>"") log_template(""Ambient temperature is <*> and humidity is <*> and pressure is <*>",ambient=<*>,ambient=<*>,ambient=<*>,ambient=<*>,ambient=<*>
1221,48313,node-121,node,temperature,1126366020,1,ambient=31,E2,ambient=<*>,ambient={},62,5,ambient = 31,63,7,ambient={ambient},62,7,ambient={temperature},63,7,ambient={ambient},62,7,{ambient},62,5,ambient=<*>,ambient = <*>,ambient=<*>,ambient=<*>,ambient=<*>,<*>
1222,59663,gige4,gige,temperature,1126835843,1,normal,E31,normal,normal,58,2,normal,59,2,normal,58,2,normal,59,2,normal,58,3,"{job_name} running normally.'

The template of 'fail' is '{job_name} failed!'

If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html).

## Usage

### Create a JobTemplate

```shell
# Create a job template
curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \
  -H ""Content-Type: application/json"" \
  --data '{
    ""Name"": ""my-template"",
    ""Description"": ""My first template"",
    ""Version"": 1,
    ""LogTemplate"": ""{{log_type}} {{job_name}} {{status}} {{error_message}}"",
    ""TaskList"": [
      {
        ""Name"": ""run"",
        ""Command"": ""echo Hello World"",
        ""Args"": [],
        ""Env"": {},
        ""Timeout"": 0",58,256,normal,normal,normal,normal,normal,"<*> running normally.' The template of 'fail' is '<*> failed!' If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html). ## Usage ### Create a JobTemplate shell # Create a job template curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \ -H ""Content-Type: application/json"" \ --data '{ ""Name"": ""my-template"", ""Description"": ""My first template"", ""Version"": <*>, ""LogTemplate"": ""{<*>} {<*>} {<*>} {<*>}"", ""TaskList"": [ { ""Name"": ""run"", ""Command"": ""echo Hello World"", ""Args"": [], ""Env"": <*>, ""Timeout"": <*>"
1223,66528,gige6,gige,temperature,1126992985,1,warning,E46,warning,warning,58,2,Warning: {message},59,6,warning,58,2,warning,59,2,warning,58,3,warning,58,3,warning,Warning: <*>,warning,warning,warning,warning
1224,74681,gige4,gige,temperature,1127529154,1,warning,E46,warning,warning,58,2,Warning: {message},59,6,warning,58,2,warning,59,2,warning,58,3,warning,58,3,warning,Warning: <*>,warning,warning,warning,warning
1225,74599,gige4,gige,temperature,1127513254,1,warning,E46,warning,warning,58,2,Warning: {message},59,6,warning,58,2,warning,59,2,warning,58,3,warning,58,3,warning,Warning: <*>,warning,warning,warning,warning
1226,74503,node-165,node,temperature,1127509530,1,ambient=30,E2,ambient=<*>,ambient={},62,5,ambient = 30,63,7,ambient=30,62,6,ambient={temperature},63,7,ambient={ambient},62,7,{ambient},62,5,ambient=<*>,ambient = <*>,ambient=<*>,ambient=<*>,ambient=<*>,<*>
1227,74471,node-28,node,temperature,1127507370,1,ambient=32,E2,ambient=<*>,ambient={},62,5,ambient = 32,63,7,ambient=32,62,6,ambient={temperature},63,7,ambient={ambient},62,7,{ambient},62,5,ambient=<*>,ambient = <*>,ambient=<*>,ambient=<*>,ambient=<*>,<*>
1228,74327,gige7,gige,temperature,1127466391,1,warning,E46,warning,warning,58,2,Warning: {message},59,6,warning,58,2,warning,59,2,warning,58,3,warning,58,3,warning,Warning: <*>,warning,warning,warning,warning
1229,73580,node-149,node,temperature,1127289450,1,ambient=29,E2,ambient=<*>,"ambient={}'

The template of 'Ambient temperature is 29' is 'Ambient temperature is {}'

The template of 'Ambient temperature is 29 and humidity is 30' is 'Ambient temperature is {} and humidity is {}'

The template of 'Ambient temperature is 29 and humidity is 30 and pressure is 40' is 'Ambient temperature is {} and humidity is {} and pressure is {}'
'''
import re
def log_template(log):
    pattern = r'\{\w+\}'
    match = re.search(pattern, log)
    if match:
        placeholders = match.group()
        log = log.replace(placeholders, '{}')
    return log

log_template(""running"")
log_template(""ambient=29"")
log_template(""Ambient temperature is 29"")
log_template(""Ambient temperature is 29 and humidity is 30"")
log_template(""Ambient temperature is 29 and humidity is 30 and pressure is 4",62,256,ambient=29,63,6,ambient={ambient},62,7,ambient={temperature},63,7,ambient={ambient},62,7,ambient={1},62,6,"ambient=<*>' The template of 'Ambient temperature is <*>' is 'Ambient temperature is <*>' The template of 'Ambient temperature is <*> and humidity is <*>' is 'Ambient temperature is <*> and humidity is <*>' The template of 'Ambient temperature is <*> and humidity is <*> and pressure is <*>' is 'Ambient temperature is <*> and humidity is <*> and pressure is <*>' ''' import re def log_template(log): pattern = r'\{\w+\}' match = re.search(pattern, log) if match: placeholders = match.group() log = log.replace(placeholders, '<*>') return log log_template(""running"") log_template(""ambient=<*>"") log_template(""Ambient temperature is <*>"") log_template(""Ambient temperature is <*> and humidity is <*>"") log_template(""Ambient temperature is <*> and humidity is <*> and pressure is <*>",ambient=<*>,ambient=<*>,ambient=<*>,ambient=<*>,ambient=<*>
1230,73035,gige6,gige,temperature,1127171787,1,normal,E31,normal,normal,58,2,normal,59,2,normal,58,2,normal,59,2,normal,58,3,"{job_name} running normally.'

The template of 'fail' is '{job_name} failed!'

If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html).

## Usage

### Create a JobTemplate

```shell
# Create a job template
curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \
  -H ""Content-Type: application/json"" \
  --data '{
    ""Name"": ""my-template"",
    ""Description"": ""My first template"",
    ""Version"": 1,
    ""LogTemplate"": ""{{log_type}} {{job_name}} {{status}} {{error_message}}"",
    ""TaskList"": [
      {
        ""Name"": ""run"",
        ""Command"": ""echo Hello World"",
        ""Args"": [],
        ""Env"": {},
        ""Timeout"": 0",58,256,normal,normal,normal,normal,normal,"<*> running normally.' The template of 'fail' is '<*> failed!' If you want to know more about the details, please refer to [Job Template](https://help.aliyun.com/document_detail/147952.html). ## Usage ### Create a JobTemplate shell # Create a job template curl -X POST ""http://<your-domain>.cn-hangzhou.mns.aliyuncs.com/?Action=CreateJobTemplate"" \ -H ""Content-Type: application/json"" \ --data '{ ""Name"": ""my-template"", ""Description"": ""My first template"", ""Version"": <*>, ""LogTemplate"": ""{<*>} {<*>} {<*>} {<*>}"", ""TaskList"": [ { ""Name"": ""run"", ""Command"": ""echo Hello World"", ""Args"": [], ""Env"": <*>, ""Timeout"": <*>"
